Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     501/4868        std::_Vector_base<Wolf, std::allocator<Wolf> >::~_Vector_base() [257]
                0.00    0.00    4119/4868        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [67]
[206]    0.0    0.00    0.00    4868         std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_deallocate(Wolf*, unsigned long) [206]
                0.00    0.00    4367/4367        std::allocator_traits<std::allocator<Wolf> >::deallocate(std::allocator<Wolf>&, Wolf*, unsigned long) [211]
-----------------------------------------------
                0.00    0.00      51/4807        std::vector<Sheep, std::allocator<Sheep> >::operator=(std::vector<Sheep, std::allocator<Sheep> > const&) [15]
                0.00    0.00     143/4807        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [58]
                0.00    0.00     501/4807        std::_Vector_base<Sheep, std::allocator<Sheep> >::~_Vector_base() [262]
                0.00    0.00    4112/4807        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [14]
[207]    0.0    0.00    0.00    4807         std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [207]
                0.00    0.00    4306/4306        std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [216]
-----------------------------------------------
                0.00    0.00    4367/4367        std::allocator_traits<std::allocator<Wolf> >::deallocate(std::allocator<Wolf>&, Wolf*, unsigned long) [211]
[208]    0.0    0.00    0.00    4367         __gnu_cxx::new_allocator<Wolf>::deallocate(Wolf*, unsigned long) [208]
-----------------------------------------------
                0.00    0.00    4367/4367        std::allocator_traits<std::allocator<Wolf> >::allocate(std::allocator<Wolf>&, unsigned long) [212]
[209]    0.0    0.00    0.00    4367         __gnu_cxx::new_allocator<Wolf>::allocate(unsigned long, void const*) [209]
                0.00    0.00    4367/12969       __gnu_cxx::new_allocator<Wolf>::_M_max_size() const [182]
-----------------------------------------------
                0.00    0.00      66/4367        Wolf* std::vector<Wolf, std::allocator<Wolf> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > >(unsigned long, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >) [89]
                0.00    0.00     182/4367        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [94]
                0.00    0.00    4119/4367        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [67]
[210]    0.0    0.00    0.00    4367         std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_allocate(unsigned long) [210]
                0.00    0.00    4367/4367        std::allocator_traits<std::allocator<Wolf> >::allocate(std::allocator<Wolf>&, unsigned long) [212]
-----------------------------------------------
                0.00    0.00    4367/4367        std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_deallocate(Wolf*, unsigned long) [206]
[211]    0.0    0.00    0.00    4367         std::allocator_traits<std::allocator<Wolf> >::deallocate(std::allocator<Wolf>&, Wolf*, unsigned long) [211]
                0.00    0.00    4367/4367        __gnu_cxx::new_allocator<Wolf>::deallocate(Wolf*, unsigned long) [208]
-----------------------------------------------
                0.00    0.00    4367/4367        std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_allocate(unsigned long) [210]
[212]    0.0    0.00    0.00    4367         std::allocator_traits<std::allocator<Wolf> >::allocate(std::allocator<Wolf>&, unsigned long) [212]
                0.00    0.00    4367/4367        __gnu_cxx::new_allocator<Wolf>::allocate(unsigned long, void const*) [209]
-----------------------------------------------
                0.00    0.00    4306/4306        std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [216]
[213]    0.0    0.00    0.00    4306         __gnu_cxx::new_allocator<Sheep>::deallocate(Sheep*, unsigned long) [213]
-----------------------------------------------
                0.00    0.00    4306/4306        std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [217]
[214]    0.0    0.00    0.00    4306         __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [214]
                0.00    0.00    4306/12816       __gnu_cxx::new_allocator<Sheep>::_M_max_size() const [183]
-----------------------------------------------
                0.00    0.00      51/4306        Sheep* std::vector<Sheep, std::allocator<Sheep> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > >(unsigned long, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >) [78]
                0.00    0.00     143/4306        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [58]
                0.00    0.00    4112/4306        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [14]
[215]    0.0    0.00    0.00    4306         std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [215]
                0.00    0.00    4306/4306        std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [217]
-----------------------------------------------
                0.00    0.00    4306/4306        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [207]
[216]    0.0    0.00    0.00    4306         std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [216]
                0.00    0.00    4306/4306        __gnu_cxx::new_allocator<Sheep>::deallocate(Sheep*, unsigned long) [213]
-----------------------------------------------
                0.00    0.00    4306/4306        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [215]
[217]    0.0    0.00    0.00    4306         std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [217]
                0.00    0.00    4306/4306        __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [214]
-----------------------------------------------
                0.00    0.00     182/4301        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [94]
                0.00    0.00    4119/4301        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [67]
[218]    0.0    0.00    0.00    4301         __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::difference_type __gnu_cxx::operator-<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&) [218]
                0.00    0.00    8602/346944      __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::base() const [136]
-----------------------------------------------
                0.00    0.00     182/4301        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [94]
                0.00    0.00    4119/4301        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [67]
[219]    0.0    0.00    0.00    4301         std::vector<Wolf, std::allocator<Wolf> >::_M_check_len(unsigned long, char const*) const [219]
                0.00    0.00   17204/18533       std::vector<Wolf, std::allocator<Wolf> >::size() const [180]
                0.00    0.00    8602/8602        std::vector<Wolf, std::allocator<Wolf> >::max_size() const [194]
                0.00    0.00    4301/8556        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [197]
-----------------------------------------------
                0.00    0.00     143/4255        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [58]
                0.00    0.00    4112/4255        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [14]
[220]    0.0    0.00    0.00    4255         std::vector<Sheep, std::allocator<Sheep> >::_M_check_len(unsigned long, char const*) const [220]
                0.00    0.00   17020/182012      std::vector<Sheep, std::allocator<Sheep> >::size() const [143]
                0.00    0.00    8510/8510        std::vector<Sheep, std::allocator<Sheep> >::max_size() const [200]
                0.00    0.00    4255/8556        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [197]
-----------------------------------------------
                0.00    0.00    3934/3934        std::vector<Wolf, std::allocator<Wolf> >::back() [222]
[221]    0.0    0.00    0.00    3934         __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator-(long) const [221]
                0.00    0.00    3934/19183       __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf* const&) [179]
-----------------------------------------------
                0.00    0.00    3934/3934        Wolf& std::vector<Wolf, std::allocator<Wolf> >::emplace_back<Wolf>(Wolf&&) [92]
[222]    0.0    0.00    0.00    3934         std::vector<Wolf, std::allocator<Wolf> >::back() [222]
                0.00    0.00    3934/9473        std::vector<Wolf, std::allocator<Wolf> >::end() [191]
                0.00    0.00    3934/3934        __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator-(long) const [221]
                0.00    0.00    3934/167566      __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator*() const [147]
-----------------------------------------------
                0.00    0.00    3884/3884        Wolf::reproduceWolf() [53]
[223]    0.0    0.00    0.00    3884         Wolf::Wolf(int, int, int) [223]
                0.00    0.00    3884/6830        Animal::Animal(int, int, int) [204]
-----------------------------------------------
                0.00    0.00    3660/3660        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [104]
[224]    0.0    0.00    0.00    3660         bool __gnu_cxx::operator!=<Patch const*, std::vector<Patch, std::allocator<Patch> > >(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&) [224]
                0.00    0.00    7320/7320        __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::base() const [203]
-----------------------------------------------
                0.00    0.00      60/3660        Patch* std::__uninitialized_default_n_1<false>::__uninit_default_n<Patch*, unsigned long>(Patch*, unsigned long) [118]
                0.00    0.00    3600/3660        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [104]
[225]    0.0    0.00    0.00    3660         Patch* std::__addressof<Patch>(Patch&) [225]
-----------------------------------------------
                0.00    0.00    3600/3600        setup() [54]
[226]    0.0    0.00    0.00    3600         Patch::setCountdown(int) [226]
-----------------------------------------------
                0.00    0.00    3600/3600        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [104]
[227]    0.0    0.00    0.00    3600         __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator++() [227]
-----------------------------------------------
                0.00    0.00    3600/3600        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [104]
